subject;trial;setSize;setSize.f;target;error;sdt;rTime
2;125;12;12;Absent;No;CR;573
2;126;6;6;Present;No;H;535
2;127;3;3;Present;No;H;540
2;128;6;6;Absent;No;CR;1759
2;129;3;3;Present;No;H;516
2;130;12;12;Present;No;H;677
2;131;18;18;Present;No;H;548
2;132;18;18;Absent;No;CR;700
2;133;18;18;Present;No;H;541
2;134;18;18;Absent;No;CR;597
2;135;6;6;Absent;No;CR;750
2;136;18;18;Absent;No;CR;1100
2;137;3;3;Absent;No;CR;523
2;138;18;18;Present;Yes;M;573
2;139;3;3;Absent;No;CR;563
2;140;3;3;Present;No;H;443
2;141;6;6;Absent;No;CR;478
2;142;12;12;Absent;No;CR;485
2;143;12;12;Present;No;H;422
2;144;3;3;Present;No;H;492
2;145;6;6;Absent;No;CR;703
2;146;12;12;Present;No;H;428
2;147;18;18;Absent;No;CR;596
2;148;6;6;Present;No;H;613
2;149;12;12;Present;No;H;790
2;150;6;6;Absent;No;CR;567
2;151;18;18;Absent;No;CR;611
2;152;12;12;Absent;No;CR;517
2;153;18;18;Absent;No;CR;763
2;154;3;3;Present;No;H;467
2;155;3;3;Absent;No;CR;443
2;156;6;6;Present;No;H;495
2;157;3;3;Present;No;H;457
2;158;3;3;Present;No;H;507
2;159;6;6;Absent;No;CR;551
2;160;12;12;Absent;No;CR;598
2;161;3;3;Absent;No;CR;427
2;162;18;18;Absent;No;CR;620
2;163;6;6;Present;No;H;454
2;164;12;12;Absent;No;CR;597
2;165;3;3;Present;No;H;451
2;166;6;6;Present;No;H;463
2;167;12;12;Present;No;H;485
2;168;18;18;Present;No;H;516
2;169;3;3;Absent;No;CR;467
2;170;6;6;Absent;No;CR;470
2;171;12;12;Absent;No;CR;597
2;172;18;18;Absent;No;CR;564
2;173;12;12;Absent;No;CR;469
2;174;3;3;Present;No;H;467
2;175;6;6;Present;No;H;543
2;176;3;3;Absent;No;CR;428
2;177;6;6;Present;No;H;447
2;178;18;18;Present;No;H;684
2;179;18;18;Absent;No;CR;532
2;180;12;12;Absent;No;CR;509
2;181;18;18;Absent;No;CR;564
2;182;18;18;Absent;No;CR;484
2;183;3;3;Present;No;H;427
2;184;6;6;Present;No;H;486
2;185;12;12;Absent;No;CR;542
2;186;3;3;Absent;No;CR;435
2;187;18;18;Present;No;H;541
2;188;12;12;Absent;No;CR;580
2;189;18;18;Absent;No;CR;564
2;190;12;12;Absent;No;CR;541
2;191;18;18;Present;No;H;757
2;192;3;3;Absent;No;CR;452
2;193;18;18;Absent;No;CR;660
2;194;3;3;Present;No;H;522
2;195;12;12;Present;No;H;566
2;196;6;6;Absent;No;CR;463
2;197;3;3;Absent;No;CR;484
2;198;6;6;Absent;No;CR;582
2;199;3;3;Absent;No;CR;827
2;200;18;18;Present;No;H;612
2;201;18;18;Absent;No;CR;717
2;202;12;12;Present;No;H;558
2;203;3;3;Present;No;H;539
2;204;12;12;Present;No;H;509
2;205;6;6;Absent;No;CR;510
2;206;3;3;Present;No;H;491
2;207;18;18;Absent;No;CR;644
2;208;3;3;Present;No;H;515
2;209;12;12;Absent;No;CR;574
2;210;12;12;Absent;No;CR;660
2;211;18;18;Present;No;H;660
2;212;6;6;Absent;No;CR;2230
2;213;6;6;Absent;No;CR;535
2;214;3;3;Absent;No;CR;563
2;215;6;6;Present;No;H;726
2;216;3;3;Present;No;H;466
2;217;12;12;Absent;No;CR;734
2;218;3;3;Present;No;H;563
2;219;6;6;Absent;No;CR;559
2;220;12;12;Present;No;H;582
2;221;18;18;Absent;No;CR;756
2;222;18;18;Absent;No;CR;668
2;223;12;12;Present;No;H;510
2;224;12;12;Present;No;H;478
2;225;18;18;Present;No;H;492
2;226;12;12;Absent;No;CR;548
2;227;6;6;Absent;No;CR;454
2;228;3;3;Present;No;H;419
2;229;18;18;Absent;No;CR;549
2;230;6;6;Absent;No;CR;510
2;231;18;18;Present;No;H;619
2;232;12;12;Absent;No;CR;509
2;233;3;3;Present;No;H;515
2;234;12;12;Present;No;H;503
2;235;6;6;Absent;No;CR;471
2;236;12;12;Present;No;H;526
2;237;3;3;Absent;No;CR;459
2;238;6;6;Present;No;H;654
2;239;6;6;Present;No;H;735
2;240;18;18;Absent;No;CR;684
2;241;6;6;Present;No;H;471
2;242;3;3;Present;No;H;395
2;243;6;6;Absent;No;CR;551
2;244;6;6;Present;No;H;495
2;245;3;3;Present;No;H;644
2;246;18;18;Present;No;H;612
2;247;3;3;Present;No;H;571
2;248;3;3;Present;No;H;467
2;249;3;3;Present;No;H;395
2;250;12;12;Absent;No;CR;581
2;251;6;6;Present;No;H;495
2;252;3;3;Present;No;H;475
2;253;6;6;Present;No;H;614
2;254;3;3;Present;No;H;635
2;255;6;6;Present;No;H;509
2;256;18;18;Absent;No;CR;765
2;257;3;3;Absent;No;CR;491
2;258;6;6;Present;No;H;574
2;259;18;18;Absent;No;CR;660
2;260;18;18;Present;No;H;548
2;261;12;12;Absent;No;CR;574
2;262;6;6;Present;No;H;414
2;263;6;6;Absent;No;CR;485
2;264;6;6;Absent;No;CR;590
2;265;6;6;Absent;No;CR;511
2;266;18;18;Absent;No;CR;573
2;267;3;3;Present;No;H;484
2;268;18;18;Present;No;H;436
2;269;6;6;Present;No;H;558
2;270;3;3;Absent;No;CR;547
2;271;12;12;Present;No;H;494
2;272;18;18;Absent;No;CR;549
2;273;3;3;Absent;No;CR;428
2;274;18;18;Present;No;H;676
2;275;3;3;Absent;No;CR;435
2;276;6;6;Present;No;H;477
2;277;3;3;Absent;No;CR;420
2;278;18;18;Absent;No;CR;508
2;279;3;3;Present;No;H;435
2;280;3;3;Present;No;H;755
2;281;18;18;Absent;No;CR;588
2;282;18;18;Present;No;H;637
2;283;12;12;Present;No;H;494
2;284;12;12;Present;No;H;942
2;285;12;12;Present;No;H;548
2;286;3;3;Absent;No;CR;427
2;287;12;12;Present;No;H;445
2;288;12;12;Absent;No;CR;598
2;289;12;12;Present;No;H;1037
2;290;12;12;Present;No;H;469
2;291;6;6;Absent;No;CR;486
2;292;12;12;Present;No;H;549
2;293;6;6;Absent;No;CR;470
2;294;3;3;Absent;No;CR;442
2;295;12;12;Present;No;H;605
2;296;3;3;Present;No;H;595
2;297;18;18;Present;No;H;445
2;298;12;12;Absent;No;CR;566
2;299;18;18;Absent;No;CR;660
2;300;18;18;Absent;No;CR;596
2;1;12;12;Absent;No;CR;803
2;2;12;12;Absent;No;CR;1387
2;3;18;18;Absent;No;CR;757
2;4;18;18;Present;No;H;709
2;5;6;6;Present;No;H;555
2;6;12;12;Absent;No;CR;763
2;7;12;12;Absent;No;CR;724
2;8;12;12;Present;No;H;555
2;9;3;3;Present;No;H;782
2;10;6;6;Present;No;H;585
2;11;18;18;Absent;No;CR;804
2;12;6;6;Present;No;H;562
2;13;12;12;Present;No;H;771
2;14;18;18;Present;No;H;1044
2;15;18;18;Present;No;H;683
2;16;3;3;Present;No;H;548
2;17;18;18;Absent;No;CR;1067
2;18;3;3;Present;No;H;597
2;19;3;3;Present;No;H;565
2;20;3;3;Absent;No;CR;670
2;21;12;12;Absent;No;CR;810
2;22;3;3;Present;No;H;573
2;23;3;3;Absent;No;CR;533
2;24;6;6;Present;No;H;465
2;25;12;12;Present;No;H;577
2;26;6;6;Absent;No;CR;664
2;27;6;6;Absent;No;CR;649
2;28;12;12;Present;No;H;993
2;29;3;3;Present;No;H;533
2;30;18;18;Absent;No;CR;1144
2;31;3;3;Present;No;H;533
2;32;12;12;Present;No;H;929
2;33;18;18;Absent;No;CR;919
2;34;6;6;Absent;No;CR;544
2;35;3;3;Present;No;H;493
2;36;18;18;Absent;No;CR;976
2;37;18;18;Present;No;H;696
2;38;3;3;Absent;No;CR;517
2;39;6;6;Present;No;H;640
2;40;18;18;Present;No;H;1047
2;41;6;6;Absent;No;CR;632
2;42;6;6;Absent;No;CR;832
2;43;12;12;Present;No;H;527
2;44;18;18;Present;No;H;558
2;45;18;18;Present;No;H;655
2;46;6;6;Present;No;H;447
2;47;18;18;Present;Yes;M;709
2;48;3;3;Absent;No;CR;748
2;49;6;6;Present;No;H;728
2;50;6;6;Present;No;H;624
2;51;6;6;Absent;No;CR;600
2;52;6;6;Absent;No;CR;599
2;53;6;6;Present;No;H;687
2;54;3;3;Present;No;H;668
2;55;18;18;Absent;No;CR;1445
2;56;18;18;Absent;No;CR;1150
2;57;6;6;Absent;No;CR;792
2;58;3;3;Present;No;H;524
2;59;12;12;Absent;No;CR;798
2;60;12;12;Absent;No;CR;951
2;61;18;18;Present;No;H;645
2;62;12;12;Present;No;H;574
2;63;3;3;Absent;No;CR;732
2;64;3;3;Absent;No;CR;644
2;65;18;18;Present;No;H;549
2;66;18;18;Absent;No;CR;1133
2;67;3;3;Absent;No;CR;700
2;68;12;12;Absent;No;CR;734
2;69;18;18;Present;No;H;573
2;70;12;12;Absent;No;CR;822
2;71;12;12;Present;No;H;788
2;72;12;12;Present;No;H;853
2;73;3;3;Absent;No;CR;548
2;74;18;18;Present;No;H;541
2;75;18;18;Absent;No;CR;1069
2;76;3;3;Absent;No;CR;669
2;77;3;3;Absent;No;CR;565
2;78;18;18;Present;Yes;M;1197
2;79;3;3;Absent;No;CR;788
2;80;6;6;Present;No;H;551
2;81;12;12;Present;No;H;823
2;82;3;3;Present;No;H;475
2;83;12;12;Present;No;H;527
2;84;18;18;Absent;No;CR;1237
2;85;18;18;Present;No;H;1653
2;86;12;12;Absent;No;CR;839
2;87;3;3;Present;No;H;540
2;88;18;18;Absent;No;CR;1189
2;89;12;12;Present;No;H;958
2;90;3;3;Absent;No;CR;459
2;91;6;6;Present;No;H;567
2;92;18;18;Present;No;H;1165
2;93;12;12;Present;No;H;567
2;94;3;3;Absent;No;CR;564
2;95;18;18;Absent;No;CR;1085
2;96;3;3;Present;No;H;813
2;97;18;18;Absent;No;CR;990
2;98;6;6;Absent;No;CR;575
2;99;6;6;Absent;No;CR;543
2;100;18;18;Present;No;H;741
2;101;12;12;Absent;No;CR;1150
2;102;12;12;Absent;No;CR;1183
2;103;12;12;Present;No;H;638
2;104;12;12;Present;No;H;527
2;105;6;6;Present;No;H;583
2;106;12;12;Present;No;H;663
2;107;6;6;Present;No;H;575
2;108;6;6;Present;No;H;519
2;109;12;12;Present;No;H;903
2;110;6;6;Present;No;H;464
2;111;6;6;Absent;No;CR;631
2;112;18;18;Present;No;H;974
2;113;3;3;Absent;No;CR;589
2;114;12;12;Present;No;H;1071
2;115;18;18;Absent;No;CR;1605
2;116;18;18;Present;No;H;677
2;117;18;18;Absent;No;CR;1316
2;118;18;18;Absent;No;CR;861
2;119;18;18;Absent;No;CR;1014
2;120;6;6;Present;No;H;536
2;121;3;3;Absent;No;CR;700
2;122;12;12;Absent;No;CR;1206
2;123;6;6;Present;No;H;543
2;124;3;3;Absent;No;CR;525
2;125;3;3;Present;No;H;573
2;126;6;6;Present;No;H;568
2;127;18;18;Present;No;H;501
2;128;18;18;Present;No;H;1013
2;129;3;3;Present;No;H;467
2;130;6;6;Present;No;H;447
2;131;6;6;Absent;No;CR;679
2;132;3;3;Present;No;H;540
2;133;18;18;Absent;No;CR;1422
2;134;3;3;Absent;No;CR;692
2;135;3;3;Absent;No;CR;652
2;136;18;18;Absent;No;CR;1541
2;137;6;6;Present;No;H;711
2;138;12;12;Present;No;H;582
2;139;6;6;Present;No;H;536
2;140;12;12;Absent;No;CR;1039
2;141;3;3;Absent;No;CR;548
2;142;3;3;Present;No;H;532
2;143;3;3;Absent;No;CR;572
2;144;3;3;Present;No;H;628
2;145;12;12;Absent;No;CR;863
2;146;6;6;Absent;No;CR;767
2;147;3;3;Absent;No;CR;724
2;148;3;3;Present;No;H;604
2;149;18;18;Present;No;H;597
2;150;18;18;Present;Yes;M;637
2;151;18;18;Present;No;H;717
2;152;3;3;Present;No;H;524
2;153;18;18;Present;No;H;790
2;154;12;12;Present;No;H;615
2;155;6;6;Absent;No;CR;608
2;156;6;6;Present;No;H;543
2;157;12;12;Present;No;H;935
2;158;3;3;Absent;No;CR;468
2;159;12;12;Present;No;H;606
2;160;6;6;Present;No;H;528
2;161;18;18;Absent;No;CR;781
2;162;3;3;Present;No;H;508
2;163;6;6;Absent;No;CR;631
2;164;3;3;Absent;No;CR;723
2;165;18;18;Absent;No;CR;1173
2;166;3;3;Absent;No;CR;572
2;167;12;12;Absent;No;CR;1006
2;168;6;6;Present;No;H;640
2;169;18;18;Present;No;H;565
2;170;12;12;Absent;No;CR;726
2;171;18;18;Absent;No;CR;805
2;172;6;6;Absent;No;CR;760
2;173;3;3;Present;No;H;564
2;174;3;3;Absent;No;CR;491
2;175;12;12;Present;No;H;1174
2;176;6;6;Present;No;H;1205
2;177;6;6;Absent;No;CR;855
2;178;3;3;Absent;No;CR;524
2;179;12;12;Present;No;H;726
2;180;18;18;Absent;No;CR;1014
2;181;12;12;Present;No;H;671
2;182;6;6;Present;No;H;600
2;183;6;6;Absent;No;CR;552
2;184;12;12;Absent;No;CR;975
2;185;6;6;Present;No;H;544
2;186;6;6;Absent;No;CR;551
2;187;6;6;Present;No;H;575
2;188;6;6;Absent;No;CR;592
2;189;12;12;Absent;No;CR;1014
2;190;18;18;Present;No;H;877
2;191;18;18;Present;No;H;670
2;192;18;18;Absent;No;CR;765
2;193;3;3;Present;No;H;589
2;194;6;6;Present;No;H;520
2;195;3;3;Present;No;H;517
2;196;6;6;Absent;No;CR;1095
2;197;12;12;Present;No;H;846
2;198;12;12;Absent;No;CR;822
2;199;18;18;Present;No;H;637
2;200;6;6;Absent;No;CR;1088
2;201;12;12;Absent;No;CR;814
2;202;6;6;Absent;No;CR;790
2;203;3;3;Absent;No;CR;492
2;204;18;18;Absent;No;CR;838
2;205;18;18;Absent;No;CR;877
2;206;12;12;Present;No;H;734
2;207;3;3;Absent;No;CR;644
2;208;12;12;Absent;No;CR;903
2;209;12;12;Present;No;H;583
2;210;18;18;Absent;No;CR;1045
2;211;3;3;Absent;No;CR;556
2;212;12;12;Present;No;H;583
2;213;3;3;Present;No;H;485
2;214;6;6;Present;No;H;687
2;215;6;6;Present;No;H;512
2;216;12;12;Absent;No;CR;798
2;217;6;6;Present;No;H;623
2;218;12;12;Present;No;H;775
2;219;12;12;Present;No;H;558
2;220;12;12;Absent;No;CR;605
2;221;3;3;Absent;No;CR;683
2;222;12;12;Present;No;H;790
2;223;3;3;Absent;No;CR;659
2;224;18;18;Absent;No;CR;1037
2;225;18;18;Present;No;H;653
2;226;18;18;Absent;No;CR;1182
2;227;12;12;Absent;No;CR;1062
2;228;6;6;Absent;No;CR;591
2;229;18;18;Present;No;H;676
2;230;12;12;Absent;No;CR;822
2;231;18;18;Present;Yes;M;805
2;232;6;6;Present;No;H;599
2;233;6;6;Present;No;H;679
2;234;12;12;Present;No;H;558
2;235;12;12;Absent;No;CR;982
2;236;3;3;Present;No;H;701
2;237;6;6;Present;No;H;551
2;238;18;18;Absent;No;CR;1421
2;239;18;18;Present;No;H;1094
2;240;12;12;Absent;No;CR;959
2;241;3;3;Present;No;H;660
2;242;3;3;Absent;No;CR;885
2;243;6;6;Present;No;H;672
2;244;12;12;Absent;No;CR;1086
2;245;6;6;Present;No;H;632
2;246;12;12;Absent;No;CR;797
2;247;18;18;Present;No;H;613
2;248;18;18;Present;No;H;821
2;249;3;3;Present;No;H;563
2;250;18;18;Present;No;H;702
2;251;12;12;Present;No;H;510
2;252;3;3;Absent;No;CR;620
2;253;3;3;Present;No;H;452
2;254;6;6;Present;No;H;679
2;255;6;6;Absent;No;CR;704
2;256;3;3;Present;No;H;556
2;257;18;18;Absent;No;CR;756
2;258;3;3;Absent;No;CR;603
2;259;3;3;Absent;No;CR;618
2;260;3;3;Absent;No;CR;540
2;261;12;12;Absent;No;CR;1206
2;262;18;18;Absent;No;CR;901
2;263;3;3;Present;No;H;541
2;264;6;6;Absent;No;CR;631
2;265;12;12;Absent;No;CR;734
2;266;6;6;Present;No;H;631
2;267;3;3;Absent;No;CR;522
2;268;3;3;Absent;No;CR;548
2;269;12;12;Present;No;H;534
2;270;18;18;Present;No;H;820
2;271;3;3;Absent;No;CR;524
2;272;12;12;Absent;No;CR;846
2;273;18;18;Absent;No;CR;645
2;274;12;12;Absent;No;CR;814
2;275;3;3;Absent;No;CR;524
2;276;12;12;Absent;No;CR;814
2;277;6;6;Present;No;H;648
2;278;3;3;Absent;No;CR;604
2;279;12;12;Absent;No;CR;1302
2;280;6;6;Present;No;H;551
2;281;6;6;Present;No;H;679
2;282;3;3;Absent;No;CR;603
2;283;12;12;Present;No;H;661
2;284;12;12;Absent;No;CR;727
2;285;12;12;Absent;No;CR;894
2;286;12;12;Absent;No;CR;702
2;287;12;12;Absent;No;CR;983
2;288;3;3;Absent;No;CR;757
2;289;3;3;Absent;No;CR;540
2;290;6;6;Present;No;H;592
2;291;3;3;Present;No;H;508
2;292;6;6;Present;No;H;472
2;293;6;6;Absent;No;CR;815
2;294;3;3;Absent;No;CR;644
2;295;18;18;Present;No;H;541
2;296;12;12;Absent;No;CR;790
2;297;6;6;Present;No;H;568
2;298;3;3;Present;No;H;468
2;299;18;18;Present;No;H;501
2;300;6;6;Present;No;H;751
2;1;3;3;Present;No;H;1108
2;2;6;6;Absent;No;CR;704
2;3;3;3;Absent;No;CR;510
2;4;3;3;Absent;No;CR;582
2;5;6;6;Present;No;H;538
2;6;18;18;Present;No;H;557
2;7;18;18;Present;No;H;493
2;8;12;12;Present;No;H;660
2;9;12;12;Present;No;H;507
2;10;12;12;Present;No;H;682
2;11;3;3;Present;No;H;501
2;12;3;3;Present;No;H;630
2;13;12;12;Present;No;H;515
2;14;18;18;Present;No;H;619
2;15;12;12;Absent;No;CR;667
2;16;3;3;Absent;No;CR;694
2;17;3;3;Absent;No;CR;557
2;18;12;12;Absent;No;CR;906
2;19;18;18;Absent;No;CR;1178
2;20;6;6;Absent;No;CR;681
2;21;3;3;Absent;No;CR;605
2;22;18;18;Absent;No;CR;1009
2;23;3;3;Absent;No;CR;621
2;24;12;12;Present;No;H;561
2;25;18;18;Present;No;H;601
2;26;18;18;Absent;No;CR;1009
2;27;18;18;Absent;No;CR;1329
2;28;18;18;Present;No;H;665
2;29;6;6;Absent;No;CR;705
2;30;12;12;Present;No;H;679
2;31;12;12;Absent;No;CR;976
2;32;18;18;Present;No;H;904
2;33;18;18;Present;No;H;1144
2;34;6;6;Present;No;H;601
2;35;6;6;Present;No;H;775
2;36;12;12;Present;No;H;616
2;37;12;12;Absent;No;CR;903
2;38;3;3;Present;No;H;621
2;39;3;3;Absent;No;CR;509
2;40;6;6;Present;No;H;488
2;41;18;18;Present;No;H;838
2;42;3;3;Absent;No;CR;613
2;43;12;12;Present;No;H;975
2;44;18;18;Absent;No;CR;1070
2;45;6;6;Absent;No;CR;591
2;46;18;18;Absent;No;CR;1077
2;47;3;3;Absent;No;CR;484
2;48;12;12;Present;No;H;895
2;49;6;6;Absent;No;CR;584
2;50;12;12;Present;No;H;654
2;51;18;18;Present;No;H;781
2;52;18;18;Present;No;H;517
2;53;12;12;Present;No;H;495
2;54;12;12;Present;No;H;487
2;55;6;6;Absent;No;CR;575
2;56;12;12;Present;No;H;557
2;57;12;12;Present;No;H;526
2;58;12;12;Present;No;H;470
2;59;18;18;Absent;No;CR;1157
2;60;3;3;Absent;No;CR;500
2;61;3;3;Present;No;H;532
2;62;6;6;Present;No;H;487
2;63;12;12;Absent;No;CR;670
2;64;6;6;Absent;No;CR;783
2;65;18;18;Present;No;H;605
2;66;6;6;Present;No;H;528
2;67;12;12;Absent;No;CR;734
2;68;3;3;Absent;No;CR;484
2;69;12;12;Absent;No;CR;574
2;70;18;18;Present;Yes;M;925
2;71;18;18;Present;No;H;693
2;72;6;6;Absent;No;CR;495
2;73;12;12;Absent;No;CR;759
2;74;3;3;Present;No;H;621
2;75;3;3;Absent;No;CR;492
2;76;18;18;Absent;No;CR;733
2;77;3;3;Absent;No;CR;508
2;78;18;18;Absent;No;CR;1093
2;79;6;6;Absent;No;CR;487
2;80;6;6;Absent;No;CR;496
2;81;18;18;Absent;No;CR;821
2;82;6;6;Present;No;H;671
2;83;12;12;Present;No;H;461
2;84;6;6;Present;No;H;480
2;85;3;3;Absent;No;CR;509
2;86;6;6;Absent;No;CR;647
2;87;3;3;Present;No;H;508
2;88;3;3;Absent;No;CR;580
2;89;18;18;Present;No;H;741
2;90;6;6;Present;No;H;432
2;91;12;12;Absent;No;CR;583
2;92;6;6;Present;No;H;791
2;93;3;3;Absent;No;CR;572
2;94;6;6;Absent;No;CR;647
2;95;3;3;Absent;No;CR;468
2;96;12;12;Present;No;H;822
2;97;12;12;Present;No;H;534
2;98;6;6;Present;No;H;440
2;99;12;12;Absent;No;CR;607
2;100;18;18;Present;No;H;653
2;101;18;18;Present;No;H;486
2;102;3;3;Present;No;H;500
2;103;18;18;Present;No;H;541
2;104;6;6;Present;No;H;423
2;105;18;18;Absent;No;CR;837
2;106;18;18;Present;No;H;933
2;107;12;12;Absent;No;CR;862
2;108;3;3;Present;No;H;644
2;109;12;12;Absent;No;CR;1006
2;110;6;6;Absent;No;CR;614
2;111;18;18;Present;No;H;629
2;112;3;3;Present;No;H;660
2;113;18;18;Absent;No;CR;845
2;114;12;12;Absent;No;CR;624
2;115;6;6;Present;No;H;512
2;116;18;18;Absent;No;CR;717
2;117;6;6;Absent;No;CR;574
2;118;6;6;Absent;No;CR;575
2;119;6;6;Absent;No;CR;527
2;120;3;3;Absent;No;CR;533
2;121;12;12;Present;No;H;478
2;122;12;12;Present;No;H;463
2;123;6;6;Absent;No;CR;488
2;124;12;12;Present;No;H;454
2;125;6;6;Absent;Yes;FA;607
2;126;18;18;Present;No;H;589
2;127;18;18;Present;No;H;765
2;128;6;6;Absent;No;CR;664
2;129;12;12;Absent;No;CR;830
2;130;18;18;Present;No;H;869
2;131;18;18;Present;No;H;629
2;132;6;6;Absent;No;CR;687
2;133;3;3;Present;Yes;M;644
2;134;18;18;Present;No;H;533
2;135;18;18;Absent;No;CR;996
2;136;3;3;Present;No;H;988
2;137;6;6;Present;No;H;527
2;138;3;3;Absent;No;CR;588
2;139;18;18;Absent;No;CR;1045
2;140;3;3;Absent;No;CR;732
2;141;6;6;Absent;No;CR;655
2;142;12;12;Present;No;H;1078
2;143;3;3;Present;No;H;484
2;144;6;6;Absent;No;CR;534
2;145;12;12;Present;No;H;574
2;146;6;6;Present;No;H;472
2;147;18;18;Present;No;H;678
2;148;3;3;Absent;No;CR;500
2;149;3;3;Present;No;H;796
2;150;6;6;Present;No;H;576
2;151;6;6;Absent;No;CR;616
2;152;6;6;Absent;No;CR;607
2;153;18;18;Present;No;H;694
2;154;12;12;Present;No;H;462
2;155;6;6;Absent;No;CR;503
2;156;12;12;Absent;No;CR;574
2;157;18;18;Absent;No;CR;828
2;158;6;6;Present;No;H;536
2;159;3;3;Present;No;H;533
2;160;6;6;Absent;No;CR;592
2;161;12;12;Absent;No;CR;550
2;162;3;3;Present;No;H;460
2;163;3;3;Absent;No;CR;476
2;164;3;3;Absent;No;CR;604
2;165;12;12;Present;No;H;590
2;166;18;18;Present;No;H;716
2;167;6;6;Present;No;H;432
2;168;18;18;Absent;No;CR;709
2;169;18;18;Present;No;H;597
2;170;3;3;Present;No;H;748
2;171;12;12;Absent;No;CR;598
2;172;18;18;Present;Yes;M;589
2;173;18;18;Present;No;H;477
2;174;3;3;Present;No;H;428
2;175;3;3;Present;No;H;428
2;176;6;6;Present;No;H;472
2;177;3;3;Absent;No;CR;500
2;178;3;3;Absent;No;CR;468
2;179;12;12;Present;No;H;471
2;180;6;6;Absent;No;CR;559
2;181;12;12;Absent;No;CR;535
2;182;18;18;Present;No;H;566
2;183;18;18;Present;No;H;981
2;184;6;6;Present;No;H;600
2;185;3;3;Absent;No;CR;476
2;186;18;18;Absent;No;CR;829
2;187;12;12;Absent;No;CR;534
2;188;3;3;Absent;No;CR;564
2;189;6;6;Present;No;H;559
2;190;3;3;Absent;No;CR;469
2;191;6;6;Absent;No;CR;559
2;192;3;3;Present;No;H;485
2;193;3;3;Present;No;H;451
2;194;3;3;Present;No;H;748
2;195;12;12;Absent;No;CR;622
2;196;18;18;Present;No;H;748
2;197;3;3;Present;No;H;444
2;198;12;12;Present;No;H;686
2;199;3;3;Present;No;H;516
2;200;6;6;Present;No;H;463
2;201;3;3;Absent;No;CR;635
2;202;18;18;Absent;No;CR;893
2;203;12;12;Present;No;H;446
2;204;12;12;Absent;No;CR;630
2;205;3;3;Absent;No;CR;500
2;206;3;3;Present;No;H;484
2;207;18;18;Absent;No;CR;717
2;208;18;18;Absent;No;CR;1293
2;209;6;6;Absent;No;CR;512
2;210;18;18;Absent;No;CR;781
2;211;18;18;Present;No;H;629
2;212;3;3;Present;No;H;460
2;213;18;18;Absent;No;CR;757
2;214;6;6;Present;No;H;624
2;215;18;18;Present;No;H;765
2;216;18;18;Present;No;H;533
2;217;6;6;Present;No;H;456
2;218;12;12;Absent;No;CR;639
2;219;6;6;Absent;No;CR;479
2;220;3;3;Absent;No;CR;596
2;221;6;6;Absent;No;CR;543
2;222;18;18;Absent;No;CR;573
2;223;18;18;Present;No;H;765
2;224;18;18;Present;No;H;822
2;225;3;3;Present;No;H;595
2;226;12;12;Absent;No;CR;613
2;227;18;18;Absent;No;CR;725
2;228;3;3;Absent;No;CR;556
2;229;18;18;Present;Yes;M;653
2;230;6;6;Present;No;H;536
2;231;3;3;Present;No;H;492
2;232;6;6;Absent;No;CR;527
2;233;3;3;Present;No;H;500
2;234;6;6;Absent;No;CR;608
2;235;18;18;Absent;No;CR;1548
2;236;6;6;Absent;No;CR;472
2;237;18;18;Absent;No;CR;1045
2;238;3;3;Absent;No;CR;500
2;239;6;6;Present;No;H;568
2;240;3;3;Absent;No;CR;524
2;241;12;12;Absent;No;CR;559
2;242;3;3;Present;No;H;596
2;243;12;12;Absent;No;CR;543
2;244;18;18;Present;No;H;660
2;245;6;6;Absent;No;CR;560
2;246;12;12;Absent;No;CR;663
2;247;3;3;Present;No;H;525
2;248;18;18;Present;No;H;517
2;249;18;18;Present;No;H;573
2;250;18;18;Absent;No;CR;821
2;251;12;12;Present;No;H;525
2;252;6;6;Absent;No;CR;567
2;253;3;3;Present;No;H;444
2;254;18;18;Absent;No;CR;813
2;255;6;6;Present;No;H;512
2;256;18;18;Absent;No;CR;877
2;257;12;12;Present;No;H;485
2;258;3;3;Present;No;H;652
2;259;6;6;Present;No;H;416
2;260;18;18;Absent;No;CR;749
2;261;12;12;Present;No;H;502
2;262;18;18;Absent;No;CR;741
2;263;3;3;Present;Yes;M;476
2;264;18;18;Absent;No;CR;989
2;265;12;12;Absent;No;CR;550
2;266;12;12;Present;No;H;686
2;267;6;6;Present;No;H;496
2;268;3;3;Absent;No;CR;572
2;269;18;18;Absent;No;CR;685
2;270;6;6;Present;No;H;535
2;271;18;18;Absent;No;CR;1117
2;272;12;12;Absent;No;CR;830
2;273;12;12;Absent;No;CR;902
2;274;3;3;Present;No;H;540
2;275;12;12;Present;No;H;542
2;276;6;6;Present;No;H;447
2;277;6;6;Absent;No;CR;759
2;278;6;6;Absent;No;CR;567
2;279;6;6;Absent;No;CR;495
2;280;18;18;Present;No;H;692
2;281;18;18;Present;No;H;453
2;282;3;3;Present;No;H;444
2;283;6;6;Absent;No;CR;520
2;284;3;3;Absent;No;CR;683
2;285;3;3;Present;No;H;580
2;286;12;12;Absent;No;CR;687
2;287;6;6;Absent;No;CR;648
2;288;18;18;Absent;No;CR;613
2;289;3;3;Absent;No;CR;499
2;290;12;12;Present;No;H;615
2;291;12;12;Present;No;H;510
2;292;18;18;Absent;No;CR;637
2;293;18;18;Absent;No;CR;605
2;294;18;18;Present;No;H;597
2;295;6;6;Present;No;H;560
